xflr5 v6.61

 Calculated polar for: E63  (4.25%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   6.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 -13.000  -0.4530   0.16375   0.15983  -0.0119  1.0000  0.0094  -1.3460   0.0000   0.0000   0.0000   0.2206
 -12.500  -0.4415   0.15822   0.15432  -0.0132  1.0000  0.0098  -1.3576   0.0000   0.0000   0.0000   0.2172
 -12.000  -0.4304   0.15273   0.14886  -0.0143  1.0000  0.0102  -1.3722   0.0000   0.0000   0.0000   0.2139
 -11.500  -0.4198   0.14722   0.14339  -0.0153  1.0000  0.0107  -1.3881   0.0000   0.0000   0.0000   0.2108
 -11.000  -0.4097   0.14176   0.13797  -0.0162  1.0000  0.0111  -1.4051   0.0000   0.0000   0.0000   0.2079
 -10.500  -0.4003   0.13638   0.13262  -0.0169  1.0000  0.0116  -1.4256   0.0000   0.0000   0.0000   0.2053
 -10.000  -0.3913   0.13122   0.12751  -0.0175  1.0000  0.0120  -1.4569   0.0000   0.0000   0.0000   0.2028
  -9.500  -0.3836   0.12638   0.12270  -0.0181  1.0000  0.0123  -1.5017   0.0000   0.0000   0.0000   0.2004
  -9.000  -0.3779   0.12185   0.11824  -0.0186  1.0000  0.0124  -1.5507   0.0000   0.0000   0.0000   0.1986
  -8.500  -0.3746   0.11760   0.11406  -0.0187  1.0000  0.0125  -1.5988   0.0000   0.0000   0.0000   0.1981
  -8.000  -0.3744   0.11366   0.11019  -0.0182  1.0000  0.0125  -1.6462   0.0000   0.0000   0.0000   0.1997
  -7.500  -0.3789   0.11014   0.10677  -0.0166  1.0000  0.0126  -1.6943   0.0000   0.0000   0.0000   0.2046
  -7.000  -0.3888   0.10705   0.10379  -0.0138  1.0000  0.0126  -1.7472   0.0000   0.0000   0.0000   0.2130
  -6.500  -0.3812   0.09950   0.09629  -0.0101  1.0000  0.0132  -1.5627   0.0000   0.0000   0.0000   0.2220
  -6.000  -0.3672   0.09409   0.09093  -0.0125  0.9978  0.0142  -1.5121   0.0000   0.0000   0.0000   0.2145
  -5.500  -0.3214   0.08630   0.08312  -0.0238  0.9906  0.0159  -1.5066   0.0000   0.0000   0.0000   0.1742
  -5.000  -0.2614   0.07783   0.07462  -0.0398  0.9825  0.0174  -1.6280   0.0000   0.0000   0.0000   0.0952
  -4.500  -0.2002   0.06907   0.06583  -0.0542  0.9756  0.0181  -1.6454   0.0000   0.0000   0.0000  -0.0241
  -4.000  -0.1250   0.06037   0.05702  -0.0708  0.9694  0.0209  -1.6028   0.0000   0.0000   0.0000  -0.3220
  -3.500  -0.0354   0.05113   0.04764  -0.0895  0.9640  0.0235  -1.5454   0.0000   0.0000   0.0000  -2.3000
  -3.000   0.1084   0.03936   0.03529  -0.1192  0.9634  0.0299  -1.6897   0.0000   0.0000   0.0000   1.3556
  -2.500   0.1933   0.03261   0.02829  -0.1309  0.9606  0.0389  -1.3652   0.0000   0.0000   0.0000   0.9308
  -1.500   0.4194   0.01835   0.01160  -0.1563  0.9657  0.0167  -1.9743   0.0000   0.0000   0.0000   0.6240
  -1.000   0.5012   0.01610   0.00892  -0.1616  0.9635  0.0186  -1.6614   0.0000   0.0000   0.0000   0.5731
  -0.500   0.5766   0.01497   0.00767  -0.1658  0.9575  0.0280  -1.2531   0.0000   0.0000   0.0000   0.5378
   0.500   0.7133   0.01224   0.00687  -0.1712  0.9395  1.0000  -0.6018   0.0000   0.0000   0.0000   0.4893
   1.000   0.7811   0.01190   0.00640  -0.1734  0.9266  1.0000  -0.6754   0.0000   0.0000   0.0000   0.4708
